IDNO,State,Class,Name,Population,Lat,Long
696,New Carnaby,town,Festus Hills,,,
697,New Carnaby,town,Margette,,,
698,New Carnaby,town,Collieville,,,
699,New Carnaby,town,Tolliver,,,
700,New Carnaby,town,Tommany,,,
701,New Carnaby,town,Hewesport,,,
702,New Carnaby,town,Ave-on-Island,25069,,
703,New Carnaby,village,Wallop,,,
704,New Carnaby,town,Fleetwood,,,
705,New Carnaby,city,Old Trappard,,,
706,New Carnaby,town,Pine Camp,,,
707,New Carnaby,city,Wasserstadt,,,
708,New Carnaby,town,Walkyre,41335,,
709,New Carnaby,village,New Creading,,,
710,New Carnaby,town,Delenham,,,
711,New Carnaby,town,Bridescross,,,
712,New Carnaby,town,Lynastown,,,
713,New Carnaby,town,Templeton,,,
714,New Carnaby,village,Aubercot,,,
715,New Carnaby,town,Monarch,,,
716,New Carnaby,town,Pilzer,,,
717,New Carnaby,village,Walkingshaw,,,
718,New Carnaby,village,Cushaka,,,
719,New Carnaby,town,Ristellburg,,,
720,New Carnaby,town,Coylestown,,,
721,New Carnaby,village,Vanmerkom,,,
722,New Carnaby,village,Chakwikan,,,
723,New Carnaby,town,Halonen Mill,,,
724,New Carnaby,village,Massey,,,
725,New Carnaby,village,Ripley,,,
726,New Carnaby,village,Lecron Bridge,,,
727,New Carnaby,hamlet,<1k,,,
728,New Carnaby,village,1k-2k,,,
729,New Carnaby,town,Drum,,,
730,New Carnaby,town,Norfeld,,,
731,New Carnaby,town,Veswell,,,
732,New Carnaby,village,Whitestone Glen,,,
733,New Carnaby,town,Shalstow,,,
734,New Carnaby,town,Sloppers,,,
735,New Carnaby,town,Mackelboro,,,
736,New Carnaby,village,Tern Haven,,,
737,New Carnaby,town,Bourdon,,,
738,New Carnaby,village,Vendish,,,
739,New Carnaby,village,Rysehohl,,,
740,New Carnaby,village,Vaughn Falls,,,
741,New Carnaby,town,Merrywine,,,
742,New Carnaby,town,Parsons Knee,,,
743,New Carnaby,village,Woutterly,,,
744,New Carnaby,village,Goldwater Estates,,,
745,New Carnaby,town,Beaver Rapids,,,
746,New Carnaby,town,Menapakewe,,,
747,New Carnaby,village,Chokone Township,,,
748,New Carnaby,town,Greenbridge,,,
749,New Carnaby,village,Millerton,,,
750,New Carnaby,village,Applegarden,,,
751,New Carnaby,town,Sequintosh,,,
752,New Carnaby,town,Holloway,,,
753,New Carnaby,town,Achawike,,,
754,New Carnaby,village,Porris Island,,,
755,New Carnaby,town,Blearsey,,,
756,New Carnaby,town,Latgers,,,
757,New Carnaby,town,Tobruck,,,
758,New Carnaby,town,Kessenhohl,,,
759,New Carnaby,town,Cortlandt,,,
760,New Carnaby,town,Cold Spring,,,
761,New Carnaby,town,Prighton,,,
762,New Carnaby,town,Albin,,,
763,New Carnaby,town,Winterforge,17000,,
764,New Carnaby,town,Westfolk,,,
765,New Carnaby,town,Ox Island,,,
766,New Carnaby,town,Black Swan,,,
767,New Carnaby,town,Owendale,,,
768,New Carnaby,village,Cobbet Village,,,
769,New Carnaby,village,Ten Ashes,,,
770,New Carnaby,village,Sparrows Nest,,,
771,New Carnaby,town,Redia,,,
772,New Carnaby,town,Erringer,,,
773,New Carnaby,village,Earnest Home,,,
774,New Carnaby,village,Lattibuck,,,
775,New Carnaby,town,Pepacton,,,
776,New Carnaby,village,Moor Plains,,,
777,New Carnaby,village,Smithwick,,,
778,New Carnaby,village,Obbott Mills,,,
779,New Carnaby,town,Tapatsink,,,
780,New Carnaby,village,Perryham,,,
781,New Carnaby,village,Ruttel's,,,
782,New Carnaby,village,Lakeshead,,,
783,New Carnaby,town,Blor,,,
784,New Carnaby,town,Tresmere,,,
785,New Carnaby,town,Consingbroke,,,
786,New Carnaby,village,Spencer Bridge,,,
787,New Carnaby,town,Christiansburg,,,
788,New Carnaby,village,Crune's,,,
789,New Carnaby,village,Wolf Hollow,,,
790,New Carnaby,hamlet,Gaggle Island,,,
791,New Carnaby,village,Ranmont,,,
792,New Carnaby,village,Cavendish,,,
793,New Carnaby,village,Howard,,,
794,New Carnaby,village,Selfridge,,,
795,New Carnaby,town,Westwood,,,
796,New Carnaby,town,Wandsport,,,
797,New Carnaby,city,Hearthsbridge,200000,,
798,New Carnaby,city,Divinity's Grace,150000,,
799,New Carnaby,town,Raidenne,,,
800,New Carnaby,city,Stellemore,75000,,
801,New Carnaby,village,Federal Hill,,,
802,New Carnaby,town,Darran,,,
803,New Carnaby,village,Weaver's Hill,,,
804,New Carnaby,village,Dandan Square,,,
805,New Carnaby,village,Quirk,,,
806,New Carnaby,village,East Side,,,
807,New Carnaby,village,Shackleton,,,
808,New Carnaby,village,Sandino,,,
809,New Carnaby,village,Huntington Heights,,,
810,New Carnaby,village,East Huntington,,,
811,New Carnaby,village,West Huntington,,,
812,New Carnaby,village,North Darran,,,
813,New Carnaby,village,Darransville,,,
814,New Carnaby,village,Harlington,,,
815,New Carnaby,town,South Raidenne,,,
816,New Carnaby,town,Stratington,,,
817,New Carnaby,village,Chauncyville,,,
818,New Carnaby,city,Chestnuts,203000,,
819,New Carnaby,village,Dilque Creek,,,
820,New Carnaby,village,Floffyl,,,
821,New Carnaby,town,Beckerford,3235,,
822,New Carnaby,city,Waltmore,,,
823,New Carnaby,village,Wolping,,,
824,New Carnaby,village,Foxhole,,,
825,New Carnaby,village,Northside,,,
826,New Carnaby,village,Lord Square,,,
827,New Carnaby,village,Providence,,,
828,New Carnaby,village,Stanwell,,,
829,New Carnaby,village,Bayside,,,
830,New Carnaby,village,East Park,,,
831,New Carnaby,village,Westside,,,
832,New Carnaby,village,Gerson Lodge,,,
833,New Carnaby,village,Hextall Hills,,,
834,New Carnaby,town,Creedle,,,
835,New Carnaby,village,Briond Lake,,,
836,New Carnaby,village,Alterville,,,
837,New Carnaby,village,Chantertown,,,
838,New Carnaby,town,Yarmouth,,,
839,New Carnaby,town,Northgrace,,,
840,New Carnaby,village,Southside,,,
841,New Carnaby,village,Candletown,,,
842,New Carnaby,town,Reydon,,,
843,New Carnaby,village,Bailey Square,,,
844,New Carnaby,town,Williamsville,,,
845,New Carnaby,village,Belleville,,,
846,New Carnaby,village,West Yarmouth,,,
847,New Carnaby,town,Hampstrade,,,
848,New Carnaby,village,Parlee,,,
849,New Carnaby,village,Wrentham,,,
850,New Carnaby,town,Fieldstone,,,
851,New Carnaby,village,Linnettville,,,
852,New Carnaby,town,Chessex,,,
853,New Carnaby,town,Patience,,,
854,New Carnaby,village,South Chessex,,,
855,New Carnaby,town,Willowbrook,,,
856,New Carnaby,town,Winsic,,,
857,New Carnaby,town,Barkley,,,
858,New Carnaby,city,Belleville,,,
859,New Carnaby,town,Stone Cape,,,
860,New Carnaby,village,Little Hampton,,,
861,New Carnaby,village,Great Hampton,,,
862,New Carnaby,village,Daisy Hill,,,
863,New Carnaby,village,Sprelton,,,
864,New Carnaby,village,Lumtney,,,
865,New Carnaby,town,Falkirk,,,
866,New Carnaby,village,Sinclair Square,,,
867,New Carnaby,village,Herbert Island,,,
868,New Carnaby,village,Stone Island,,,
869,New Carnaby,town,Rawlinsfield,,,
870,New Carnaby,village,Southbridge,,,
871,New Carnaby,village,Nobletown,,,
872,New Carnaby,village,Midtown,,,
873,New Carnaby,village,Foxhollow,,,
874,New Carnaby,village,Scanlonville,,,
875,New Carnaby,village,Emerald Plains,,,
876,New Carnaby,village,Northside,,,
877,New Carnaby,village,Dorrance,,,
878,New Carnaby,village,Eastside,,,
879,New Carnaby,village,Westbridge,,,
880,New Carnaby,village,Old Smoky,,,
881,New Carnaby,village,Addison,,,
882,New Carnaby,village,Falkirk Corners,,,
883,New Carnaby,village,Blackstone,,,
884,New Carnaby,village,Alvin Park,,,
885,New Carnaby,village,Salt Water,,,
886,New Carnaby,village,Laurent-Massie,,,
887,New Carnaby,village,Wyndham Point,,,
888,New Carnaby,village,Bradford Flats,,,
889,New Carnaby,village,South End,,,
890,New Carnaby,village,Downtown,,,
891,New Carnaby,village,Midtown,,,
892,New Carnaby,town,Partstone Yard,,,
893,New Carnaby,town,Alslip,,,
894,New Carnaby,town,Barnabbey,,,
895,New Carnaby,village,Barnabbey Station,,,
896,New Carnaby,city,Carnby Station,,,
897,New Carnaby,town,Cocoa Wells,,,
898,New Carnaby,town,Swansover,,,
899,New Carnaby,town,Wynn's Ferry,,,
900,New Carnaby,town,Sollendane Heights,,,
901,New Carnaby,town,Cerulean Port,,,
902,New Carnaby,town,Holly Brook,,,
903,New Carnaby,town,Frellowind,,,
904,New Carnaby,town,Wakefield,,,
905,New Carnaby,village,York Point,,,
906,New Carnaby,village,Handwick,,,
907,New Carnaby,town,Percyham,,,
908,New Carnaby,town,Cambridgeshire,,,
909,New Carnaby,village,Westingham,,,
910,New Carnaby,village,Glenmont,,,
911,New Carnaby,town,Parlanden,,,
912,New Carnaby,town,Petasawa,,,
913,New Carnaby,village,North Handwick,,,
914,New Carnaby,town,New Thornley,,,
915,New Carnaby,village,Worthing,,,
916,New Carnaby,town,Westmeadow,,,
917,New Carnaby,town,Confluence,,,
918,New Carnaby,town,Westgrace,,,
919,New Carnaby,town,Merano,,,
920,New Carnaby,village,Denleyville,,,
921,New Carnaby,village,Depping,,,
922,New Carnaby,town,East Hearthsbridge,,,
923,New Carnaby,town,Winnsbury,,,
924,New Carnaby,town,Highland,,,
925,New Carnaby,village,Waynussec,,,
926,New Carnaby,town,Acorn Landing,,,
927,New Carnaby,town,Pressburgh,,,
928,New Carnaby,town,North Stellemore,,,
929,New Carnaby,town,Allison,,,
930,New Carnaby,town,Ashland,,,
931,New Carnaby,village,Sturgis,,,
932,New Carnaby,town,Ramona,,,
933,New Carnaby,town,Millford,,,
934,New Carnaby,town,West Millford,,,
935,New Carnaby,village,Brambley,,,
936,New Carnaby,town,Citadel,,,
937,New Carnaby,village,Wallseyham,,,
938,New Carnaby,village,Baltik,,,
939,New Carnaby,village,Moreland,,,
940,New Carnaby,village,Menssessoiot,,,
941,New Carnaby,village,Albion,,,
942,New Carnaby,village,Lowell,,,
943,New Carnaby,town,Wheelock Center,,,
944,New Carnaby,village,North Wheelock,,,
945,New Carnaby,village,Caseington Junction,,,
946,New Carnaby,village,Caseington Center,,,
947,New Carnaby,town,Maron Chapel,,,
948,New Carnaby,hamlet,Borland Landing,,,
949,New Carnaby,village,Wyatt Junction,,,
950,New Carnaby,town,Corgitown,,,
951,New Carnaby,town,Waelti,,,
952,New Carnaby,village,Crick's Corners,,,
953,New Carnaby,town,Stanstead,,,
954,New Carnaby,village,Williamsmore,,,
955,New Carnaby,village,Treeline Acres,,,
956,New Carnaby,village,East Williamsville,,,
957,New Carnaby,village,Cooltown,,,
958,New Carnaby,village,Carbon,,,
959,New Carnaby,town,Hillarden,,,
960,New Carnaby,town,Tagaunau,,,
961,New Carnaby,village,Petraville,,,
962,New Carnaby,village,Dorland Hill,,,
963,New Carnaby,village,Ellisville,,,
964,New Carnaby,village,Masontown,,,
965,New Carnaby,hamlet,Bruce,,,
966,New Carnaby,hamlet,Perrintown,,,
967,New Carnaby,hamlet,Beaver City,,,
968,New Carnaby,village,Nettleburg,,,
969,New Carnaby,hamlet,Rockland,,,
970,New Carnaby,hamlet,Floffyl Station,,,
971,New Carnaby,village,Gallersburg,,,
972,New Carnaby,town,Wynneferry,,,
973,New Carnaby,village,Shelter Lake,,,
974,New Carnaby,village,Dunstable Center,,,
975,New Carnaby,village,Dutchess,,,
976,New Carnaby,hamlet,Pougassett,,,
977,New Carnaby,village,Randalltown,,,
978,New Carnaby,hamlet,Tannersville,,,
979,New Carnaby,hamlet,Cowpen,,,
980,New Carnaby,village,Portagetown,,,
981,New Carnaby,village,Alderlake,,,
982,New Carnaby,town,Uniontown,,,
983,New Carnaby,town,Monteagawon,,,
984,New Carnaby,town,Vanning,,,
985,New Carnaby,village,Parthenoy,,,
986,New Carnaby,town,Alamaye,,,
987,New Carnaby,village,Beaver Lake,,,
988,New Carnaby,village,Woapenachtee,,,
989,New Carnaby,village,Neapolis,,,
990,New Carnaby,village,Norris Field,,,
991,New Carnaby,town,Lincolnside,,,
992,New Carnaby,town,Prangleside,,,
993,New Carnaby,city,Engegarra,,,
994,New Carnaby,village,Pecichaalee,,,
995,New Carnaby,town,Wye River,,,
996,New Carnaby,town,Wyeford,,,
997,New Carnaby,village,Vircle,,,
998,New Carnaby,village,Sheridan Beach,,,
999,New Carnaby,village,Stolkee Island,,,
1000,New Carnaby,town,Fonte Boarda,,,
1001,New Carnaby,village,Sound Beach,,,
1002,New Carnaby,town,Greensbridge,,,
1003,New Carnaby,village,Chippingfield,,,
1004,New Carnaby,town,Parsons Bridge,,,
1005,New Carnaby,village,Hazelwood,,,
1006,New Carnaby,village,Parsons Hill,,,
1007,New Carnaby,village,Jennyville,,,
1008,New Carnaby,village,Morningside,,,
1009,New Carnaby,village,East Cullers,,,
1010,New Carnaby,town,Stanbridge,,,
1011,New Carnaby,town,Paxham,,,
1012,New Carnaby,village,Adderley,,,
1013,New Carnaby,village,Halcyon,,,
1014,New Carnaby,town,Salty Shores,,,
1015,New Carnaby,city,Saint Renecene,,,
1016,New Carnaby,hamlet,City Pier,,,
1017,New Carnaby,village,Willow Point,,,
1018,New Carnaby,hamlet,Ferry Port,,,
1019,New Carnaby,village,Davis Hill,,,
1020,New Carnaby,village,Newningham,,,
1021,New Carnaby,village,Capitol Park,,,
1022,New Carnaby,village,Crystal Estates,,,
1023,New Carnaby,town,Port Kestrel,,,
1024,New Carnaby,village,Twertly,,,
1025,New Carnaby,village,Flower Hill,,,
1026,New Carnaby,village,Marjorie Place,,,
1027,New Carnaby,village,Angel Bay,,,
1028,New Carnaby,village,Icterine,,,
1029,New Carnaby,hamlet,Briette Beach,,,
1030,New Carnaby,village,Mehtaugee Point,,,
1031,New Carnaby,hamlet,Ingerishville,,,
1032,New Carnaby,village,Shiversport,,,
1033,New Carnaby,town,Iron Harbor,,,
1034,New Carnaby,village,Cormorant,,,
1035,New Carnaby,village,Kilsen,873,,
1036,New Carnaby,hamlet,Olson,,,
1037,New Carnaby,town,Bayview,,,
1038,New Carnaby,village,Herald,,,
1039,New Carnaby,town,Huntington Ridge,,,
1040,New Carnaby,village,Granole,,,
1041,New Carnaby,town,Parkiston,,,
1042,New Carnaby,town,Port Sagan,,,
1043,New Carnaby,village,Montresee Bay,,,
1044,New Carnaby,village,Ratherfly,,,
1045,New Carnaby,town,Rockford,,,
1046,New Carnaby,village,Canter Head,,,
1047,New Carnaby,village,Mistwater,,,
1048,New Carnaby,village,Anniscorthy,,,
1049,New Carnaby,village,Klonbur Island,,,
1050,New Carnaby,village,Moreland Village,,,
1051,New Carnaby,village,Old Forge,,,
1052,New Carnaby,village,Tabernackel,,,
1053,New Carnaby,village,Commonwealth Park,,,
1054,New Carnaby,village,Barter,,,
1055,New Carnaby,hamlet,Grade Crossroads,,,
1056,New Carnaby,village,Longmeade,,,
1057,New Carnaby,village,Village of Half Moon,,,
1058,New Carnaby,village,Carpenterstown,,,
1059,New Carnaby,village,Garden Village,,,
1060,New Carnaby,village,Kirkenbell,,,
1061,New Carnaby,village,Restoration Village,,,
1062,New Carnaby,town,Winxbury,,,
1063,New Carnaby,village,Earnminister Hills,,,
1064,New Carnaby,village,Crown Hill,,,
1065,New Carnaby,hamlet,Ingledale,,,
1066,New Carnaby,hamlet,Hockwell Spring,,,
1067,New Carnaby,village,Rosewood,,,
1068,New Carnaby,village,Agnanicook,,,
1069,New Carnaby,village,Cannon Neck,,,
1070,New Carnaby,village,New Stanbridge Port,,,
1071,New Carnaby,village,Old Stanbridge,,,
1072,New Carnaby,village,Suciaug,,,
1073,New Carnaby,village,Anthem Hill,,,
1074,New Carnaby,village,West Beach,,,
1075,New Carnaby,village,Seacrest Gardens,,,
1076,New Carnaby,village,Cradleway Head,,,
1077,New Carnaby,village,Amesville,,,
1078,New Carnaby,town,Tuttock,,,
1079,New Carnaby,village,Seven Mills,,,
1080,New Carnaby,village,Andrewston,,,
1081,New Carnaby,village,New Patience,,,
1082,New Carnaby,village,South Millford,,,
1083,New Carnaby,village,Maplewood,,,
1084,New Carnaby,town,Beachside Heights,"21,552",,
1085,New Carnaby,village,Dorland Center,,,
1086,New Carnaby,village,Fennmore,,,
1087,New Carnaby,village,Kellerton,,,
1088,New Carnaby,village,Cleaton,,,
1089,New Carnaby,village,Vauldburn,,,
1090,New Carnaby,town,Waterville,,,
1091,New Carnaby,village,Ambrose,,,
1092,New Carnaby,town,Pinekill,,,
1093,New Carnaby,village,Wilde,,,
1094,New Carnaby,village,Hewlett,,,
1095,New Carnaby,village,Weldham,,,
1096,New Carnaby,village,Chilton,,,
1097,New Carnaby,village,Huntsfield,,,
1098,New Carnaby,town,Aubreyville,,,
1099,New Carnaby,village,Lockwoods,,,
1100,New Carnaby,village,Wyattsville,,,
1101,New Carnaby,village,Bent Oaks,,,
1102,New Carnaby,village,Fox Ridge,,,
1103,New Carnaby,village,Wedgewood,,,
1104,New Carnaby,village,Wyckall,,,
1105,New Carnaby,village,Lockwood Heights,,,
1106,New Carnaby,village,Woodruff,,,
1107,New Carnaby,village,Applegarden Heights,,,
1108,New Carnaby,village,Wheatland,,,
1109,New Carnaby,village,Lynchester,,,
1110,New Carnaby,town,Norden Woods,,,
1111,New Carnaby,village,Pinesteeple,,,
1112,New Carnaby,village,Antewarp,,,
1113,New Carnaby,village,Beray,,,
1114,New Carnaby,village,Skolefield,,,
1115,New Carnaby,village,Adamson Mills,,,
1116,New Carnaby,village,Pantkinstraw,,,
1117,New Carnaby,village,Hartcher's Well,,,
1118,New Carnaby,village,Pouletter,,,
1119,New Carnaby,village,Roster,,,
1120,New Carnaby,town,Lyme Rock,,,
1121,New Carnaby,village,Cantonvale,,,
1122,New Carnaby,village,Farris,,,
1123,New Carnaby,village,Pawlinger's Ridge,,,
1124,New Carnaby,village,Ennis,,,
1125,New Carnaby,village,Walsher,,,
1126,New Carnaby,village,Micanna,,,
1127,New Carnaby,village,Auldwall,,,
1128,New Carnaby,town,Gosier Falls,,,
1129,New Carnaby,village,Bartlee,,,
1130,New Carnaby,town,Oldbank,,,
1131,New Carnaby,village,Hydehill,,,
1132,New Carnaby,town,Rolling Creek,,,
1133,New Carnaby,village,Metts,,,
1134,New Carnaby,village,Stern's Mill,,,
1135,New Carnaby,village,Werp Village,,,
1136,New Carnaby,village,Ponttyde,,,
1137,New Carnaby,village,Village of Ohm,,,
1138,New Carnaby,village,Potters Court,,,
1139,New Carnaby,village,New Randeloi,,,
1140,New Carnaby,village,Logmanne,,,
1141,New Carnaby,village,Pritchard Creek,,,
1142,New Carnaby,village,Pacamoquil,,,
1143,New Carnaby,village,Oatford,,,
1144,New Carnaby,village,Old Yarmouth,,,
1145,New Carnaby,town,Chaltonshire,,,
1146,New Carnaby,village,Bough Creek,,,
1147,New Carnaby,village,Kemp's Falls,,,
1148,New Carnaby,village,Stern Creek,,,
1149,New Carnaby,village,Hazarette Neck,,,
1150,New Carnaby,village,Wrightes Island,,,
1151,New Carnaby,village,Dandville,,,
1152,New Carnaby,town,Three Rivers,,,
1153,New Carnaby,hamlet,Floral Park,,,
1154,New Carnaby,village,Sandy Beach,,,
1155,New Carnaby,village,Raddle Beach,,,
1156,New Carnaby,village,Middle Beach,,,
1157,New Carnaby,town,Penmenn Center,,,
1158,New Carnaby,village,Keveney,,,
1159,New Carnaby,village,Beach Rose,,,
1160,New Carnaby,village,Ships Lantern,,,
1161,New Carnaby,town,North Trappard,,,
1162,New Carnaby,town,Beddington,61569,,
1163,New Carnaby,town,Houltonville,,,
1164,New Carnaby,town,Newfield,,,
1165,New Carnaby,city,Yallop,,,
1166,New Carnaby,town,Bradfordville,,,
1167,New Carnaby,town,Wystermill,,,
1168,New Carnaby,town,Middlefield,,,
1169,New Carnaby,town,Walden,,,
1170,New Carnaby,village,Peppertree,,,
1171,New Carnaby,village,Relf's Hollow,,,
1172,New Carnaby,village,Kamparagosch,,,
1173,New Carnaby,village,Goschford,,,
1174,New Carnaby,village,Slymerth,,,
1175,New Carnaby,town,Ailishtown,,,
1176,New Carnaby,village,Hammeraccord,,,
1177,New Carnaby,village,Chasewell,,,
1178,New Carnaby,village,Old Smoky Station,,,
1179,New Carnaby,town,Lenseter,,,
1180,New Carnaby,town,Russellville,,,
1181,New Carnaby,town,Suttonboro,,,
1182,New Carnaby,town,Talleysburg,,,
1183,New Carnaby,town,Hillshire,,,
1184,New Carnaby,village,Agmenmorick,,,
1185,New Carnaby,village,Winfield Falls,,,
1186,New Carnaby,village,Walker Beach,,,
1187,New Carnaby,village,Trappard Junction,,,
1188,New Carnaby,town,Queenstone,,,
1189,New Carnaby,town,Rollinston,,,
1190,New Carnaby,town,Ehrentown,,,
1191,New Carnaby,town,Weybridge,,,
1192,New Carnaby,village,Caravan Circle,,,
1193,New Carnaby,town,Yancy,,,
1194,New Carnaby,village,New Worthington,,,
1195,New Carnaby,town,Potterstown,,,
1196,New Carnaby,village,Maple Hill,,,
1197,New Carnaby,village,Penmenn Village,,,
1198,New Carnaby,village,Sarasette,,,
1199,New Carnaby,town,Bollzerville,,,
1200,New Carnaby,village,Karchers,,,
1201,New Carnaby,town,Tackleyshire,,,
1202,New Carnaby,town,Wittowoning,,,
1203,New Carnaby,village,Ashfield,,,
1204,New Carnaby,village,Padstowe,,,
1205,New Carnaby,village,Minersville,,,
1206,New Carnaby,village,Clover Mills,,,
1207,New Carnaby,village,Archie,,,
1208,New Carnaby,village,Mistisle,,,
1209,New Carnaby,village,McElroy,,,
1210,New Carnaby,hamlet,Georgesville,,,
1211,New Carnaby,hamlet,Mayhill,,,
1212,New Carnaby,hamlet,West Tuttock,,,
